Time,Rank,Price,BookName,Location
2019-03-17 23:01:46,100,13.59,"Cracking the AP Physics 1 Exam, 2019 Edition: Practice Tests & Proven Techniques to Help You Score a 5 (College Test Preparation)",https://www.amazon.com/Cracking-Physics-Exam-2019-Preparation/dp/1524758094/
2019-03-16 23:46:35,1,18.25,Mama's Last Hug: Animal Emotions and What They Tell Us about Ourselves,https://www.amazon.com/Mamas-Last-Hug-Animal-Emotions/dp/0393635066/
2019-03-16 23:46:35,2,18.27,Shortest Way Home: One Mayor's Challenge and a Model for America's Future,https://www.amazon.com/Shortest-Way-Home-Challenge-Americas/dp/1631494368/
2019-03-16 23:46:35,3,24.19,"The Official ACT Prep Guide, 2018-19 Edition (Book + Bonus Online Content)",https://www.amazon.com/Official-Guide-2018-19-Online-Content/dp/1119508061/
2019-03-16 23:46:35,4,21.19,"The Official SAT Study Guide, 2018 Edition (Official Study Guide for the New Sat)",https://www.amazon.com/Official-SAT-Study-Guide-2018/dp/1457309289/
2019-03-16 23:46:35,5,76.27,The Hebrew Bible: A Translation with Commentary (Vol. Three-Volume Set),https://www.amazon.com/Hebrew-Bible-Translation-Commentary-Three/dp/0393292495/
2019-03-16 23:46:35,6,28.45,"Publication Manual of the American Psychological Association, 6th Edition",https://www.amazon.com/Publication-Manual-American-Psychological-Association/dp/1433805618/
2019-03-16 23:46:35,7,18,Eat to Beat Disease: The New Science of How Your Body Can Heal Itself,https://www.amazon.com/Eat-Beat-Disease-Science-Itself/dp/1538714620/
2019-03-16 23:46:35,8,13.85,Dare to Lead: Brave Work. Tough Conversations. Whole Hearts.,https://www.amazon.com/Dare-Lead-Brave-Conversations-Hearts/dp/1785042149/
2019-03-16 23:46:35,9,20.69,Deep Medicine: How Artificial Intelligence Can Make Healthcare Human Again,https://www.amazon.com/Deep-Medicine-Artificial-Intelligence-Healthcare/dp/1541644638/
2019-03-16 23:46:35,10,12.59,The Five Dysfunctions of a Team: A Leadership Fable,https://www.amazon.com/Five-Dysfunctions-Team-Leadership-Fable/dp/0787960756/
2019-03-16 23:46:35,11,18.3,"The Hormone Fix: Burn Fat Naturally, Boost Energy, Sleep Better, and Stop Hot Flashes, the Keto-Green Way",https://www.amazon.com/Hormone-Fix-Naturally-Flashes-Keto-Green/dp/0525621644/
2019-03-16 23:46:35,12,18.99,Inconvenient Facts: The science that Al Gore doesn't want you to know,https://www.amazon.com/Inconvenient-Facts-science-that-doesnt/dp/1545614105/
2019-03-16 23:46:35,13,12,Just Mercy: A Story of Justice and Redemption,https://www.amazon.com/Just-Mercy-Story-Justice-Redemption/dp/081298496X/
2019-03-16 23:46:35,14,29.03,"ATI TEAS Secrets Study Guide: TEAS 6 Complete Study Manual, Full-Length Practice Tests, Review Video Tutorials for the Test of Essential Academic Skills, Sixth Edition",https://www.amazon.com/ATI-TEAS-Secrets-Study-Guide/dp/1516703839/
2019-03-16 23:46:35,15,19.49,Tiamat's Wrath (The Expanse),https://www.amazon.com/Tiamats-Wrath-Expanse-James-Corey/dp/0316332879/
2019-03-16 23:46:35,16,13.69,"The Dialectical Behavior Therapy Skills Workbook: Practical DBT Exercises for Learning Mindfulness, Interpersonal Effectiveness, Emotion Regulation & ... (A New Harbinger Self-Help Workbook)",https://www.amazon.com/Dialectical-Behavior-Therapy-Skills-Workbook/dp/1572245131/
2019-03-16 23:46:35,17,19.36,GED Test Prep Plus 2019: 2 Practice Tests + Proven Strategies + Online (Kaplan Test Prep),https://www.amazon.com/GED-Test-Prep-Plus-2019/dp/1506239439/
2019-03-16 23:46:35,18,12.51,Leadershift: The 11 Essential Changes Every Leader Must Embrace,https://www.amazon.com/Leadershift-Essential-Changes-Leader-Embrace/dp/0718098501/
2019-03-16 23:46:35,19,22.8,"Dissolving Illusions: Disease, Vaccines, and The Forgotten History",https://www.amazon.com/Dissolving-Illusions-Disease-Vaccines-Forgotten/dp/1480216895/
2019-03-16 23:46:35,20,19.94,Advanced Cardiovascular Life Support (ACLS) Provider Manual,https://www.amazon.com/Advanced-Cardiovascular-Support-Provider-Manual/dp/1616694009/
2019-03-16 23:46:35,21,11.44,"On Becoming Babywise: Giving Your Infant the Gift of Nighttime Sleep ""2019 edition""- Interactive Support",https://www.amazon.com/Becoming-Babywise-Nighttime-Interactive-Support/dp/1932740503/
2019-03-16 23:46:35,22,32,Cracking the Coding Interview: 189 Programming Questions and Solutions,https://www.amazon.com/Cracking-Coding-Interview-Programming-Questions/dp/0984782850/
2019-03-16 23:46:35,23,17.67,"Cracking the AP U.S. History Exam 2019, Premium Edition: 5 Practice Tests + Complete Content Review (College Test Preparation)",https://www.amazon.com/Cracking-U-S-History-Exam-Premium/dp/1524758159/
2019-03-16 23:46:35,24,24.47,"Cracking the SAT Premium Edition with 8 Practice Tests, 2019: The All-in-One Solution for Your Highest Possible Score (College Test Preparation)",https://www.amazon.com/Cracking-Premium-Practice-Tests-2019/dp/1524757853/
2019-03-16 23:46:35,25,13.29,Create This Book 2 (Volume 2),https://www.amazon.com/Create-This-Book-2/dp/0692168729/
2019-03-16 23:46:35,26,19.36,"5 lb. Book of GRE Practice Problems: 1,800+ Practice Problems in Book and Online (Manhattan Prep 5 lb Series)",https://www.amazon.com/lb-Book-GRE-Practice-Problems/dp/1506247598/
2019-03-16 23:46:35,27,12.91,Barron's AP Calculus,https://www.amazon.com/Barrons-Calculus-David-Bock-M-S/dp/1438008597/
2019-03-16 23:46:35,28,53.49,Saunders Comprehensive Review for the NCLEX-RN® Examination (Saunders Comprehensive Review for Nclex-Rn),https://www.amazon.com/Saunders-Comprehensive-NCLEX-RN%C2%AE-Examination-Nclex-Rn/dp/0323358519/
2019-03-16 23:46:35,29,8.95,"The Elements of Style, Fourth Edition",https://www.amazon.com/Elements-Style-Fourth-William-Strunk/dp/020530902X/
2019-03-16 23:46:35,30,NA,Algorithms to Live By: The Computer Science of Human Decisions,https://www.amazon.com/Algorithms-Live-Computer-Science-Decisions/dp/B01D24NAL6/
2019-03-16 23:46:35,31,107.16,"Diagnostic and Statistical Manual of Mental Disorders, 5th Edition: DSM-5",https://www.amazon.com/Diagnostic-Statistical-Manual-Mental-Disorders/dp/0890425558/
2019-03-16 23:46:35,32,16.99,Fiske Guide to Colleges 2019,https://www.amazon.com/Fiske-Guide-Colleges-2019-Edward/dp/1492662097/
2019-03-16 23:46:35,33,18.29,"Beyond the Pill: A 30-Day Program to Balance Your Hormones, Reclaim Your Body, and Reverse the Dangerous Side Effects of the Birth Control Pill",https://www.amazon.com/Beyond-Pill-Program-Hormones-Dangerous/dp/0062847058/
2019-03-16 23:46:35,34,15.63,Barron's AP Psychology with Online Tests,https://www.amazon.com/Barrons-AP-Psychology-Online-Tests/dp/1438010699/
2019-03-16 23:46:35,35,33.2,Daily Coding Problem: Get exceptionally good at coding interviews by solving one problem every day,https://www.amazon.com/Daily-Coding-Problem-exceptionally-interviews/dp/1793296634/
2019-03-16 23:46:35,36,7.65,"The Official SCRABBLE Players Dictionary, Sixth Edition (mass market paperback) 2018 copyright",https://www.amazon.com/Official-SCRABBLE-Dictionary-paperback-copyright/dp/0877795967/
2019-03-16 23:46:35,37,51.36,A Guide to the Project Management Body of Knowledge (PMBOK® Guide)–Sixth Edition,https://www.amazon.com/Project-Management-Knowledge-PMBOK%C2%AE-Sixth/dp/1628251840/
2019-03-16 23:46:35,38,12.11,Easy Spanish Step-By-Step,https://www.amazon.com/Spanish-Step-Step-Barbara-Bregstein/dp/0071463380/
2019-03-16 23:46:35,39,17.1,The Essential Oils Hormone Solution: Reclaim Your Energy and Focus and Lose Weight Naturally,https://www.amazon.com/Essential-Oil-Hormone-Solution-Hormones/dp/1635653150/
2019-03-16 23:46:35,40,3.99,"School Zone - Addition &  Subtraction 1-2 Deluxe Edition Workbook, Ages 6 to 8, Addition Facts, Subtraction Facts, Fact Tables, Fact Families, Adding Doubles, and More",https://www.amazon.com/School-Zone-Addition-Subtraction-Workbook/dp/158947323X/
2019-03-16 23:46:35,41,20.39,ASVAB Prep Plus 2018-2019: 6 Practice Tests + Proven Strategies + Online + Video (Kaplan Test Prep),https://www.amazon.com/ASVAB-Prep-Plus-2018-2019-Strategies/dp/1506225934/
2019-03-16 23:46:35,42,8.99,"How to Day Trade for a Living: A Beginner’s Guide to Trading Tools and Tactics, Money Management, Discipline and Trading Psychology",https://www.amazon.com/How-Day-Trade-Living-Management/dp/1535585951/
2019-03-16 23:46:35,43,43.43,"First Aid for the USMLE Step 1 2019,  Twenty-ninth edition",https://www.amazon.com/First-USMLE-Step-2019-Twenty-ninth/dp/1260143678/
2019-03-16 23:46:35,44,17.7,That Good Night: Life and Medicine in the Eleventh Hour,https://www.amazon.com/That-Good-Night-Medicine-Eleventh/dp/0735223319/
2019-03-16 23:46:35,45,18.49,The Anatomy Coloring Book,https://www.amazon.com/Anatomy-Coloring-Book-Wynn-Kapit/dp/0321832019/
2019-03-16 23:46:35,46,20.67,Miller's Review of Critical Vaccine Studies: 400 Important Scientific Papers Summarized for Parents and Researchers,https://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/
2019-03-16 23:46:35,47,4.85,"Coloring Books for Kids & Toddlers: Animals Coloring: Children Activity Books for Kids Ages 2-4, 4-8, Boys, Girls, Fun Early Learning, Relaxation for ... Workbooks, Toddler Coloring Book (Volume 1)",https://www.amazon.com/Coloring-Books-Kids-Toddlers-Children/dp/1544139039/
2019-03-16 23:46:35,48,18.99,"Top 10 Games You Can Play In Your Head, By Yourself: Second Edition",https://www.amazon.com/Games-Play-Your-Head-Yourself/dp/0998379417/
2019-03-16 23:46:35,49,33.25,"DBT® Skills Training Handouts and Worksheets, Second Edition",https://www.amazon.com/Skills-Training-Handouts-Worksheets-Second/dp/1572307811/
2019-03-16 23:46:35,50,39.6,"Official GRE Super Power Pack, Second Edition",https://www.amazon.com/Official-Super-Power-Pack-Second/dp/1260026396/
2019-03-16 23:46:35,51,136.4,MCAT Complete 7-Book Subject Review 2019-2020: Online + Book + 3 Practice Tests (Kaplan Test Prep),https://www.amazon.com/Complete-7-Book-Subject-Review-2019-2020/dp/1506235484/
2019-03-16 23:46:35,52,11.55,"The Biology of Belief 10th Anniversary Edition: Unleashing the Power of Consciousness, Matter & Miracles",https://www.amazon.com/Biology-Belief-10th-Anniversary-Consciousness/dp/140195247X/
2019-03-16 23:46:35,53,15,"Ugly's Electrical References, 2017 Edition",https://www.amazon.com/Uglys-Electrical-References-Bartlett-Learning/dp/128411936X/
2019-03-16 23:46:35,54,29.58,CompTIA Security+ Get Certified Get Ahead: SY0-501 Study Guide,https://www.amazon.com/CompTIA-Security-Get-Certified-Ahead/dp/1939136059/
2019-03-16 23:46:35,55,12.91,"Cracking the AP English Language & Composition Exam, 2019 Edition: Practice Tests & Proven Techniques to Help You Score a 5 (College Test Preparation)",https://www.amazon.com/Cracking-English-Language-Composition-Exam/dp/1524758035/
2019-03-16 23:46:35,56,28.54,The Reading Strategies Book: Your Everything Guide to Developing Skilled Readers,https://www.amazon.com/Reading-Strategies-Book-Everything-Developing/dp/032507433X/
2019-03-16 23:46:35,57,11.96,BRAVING THE WILDERNESS,https://www.amazon.com/Braving-Wilderness-quest-belonging-courage/dp/1785041754/
2019-03-16 23:46:35,58,17.1,One Simple Thing: A New Look at the Science of Yoga and How It Can Transform Your Life,https://www.amazon.com/One-Simple-Thing-Science-Transform/dp/0865478392/
2019-03-16 23:46:35,59,19.59,"The Greenprint: Plant-Based Diet, Best Body, Better World",https://www.amazon.com/Greenprint-Plant-Based-Diet-Better-World/dp/1984823108/
2019-03-16 23:46:35,60,23.11,"10 Actual, Official LSAT PrepTests Volume VI: (PrepTests 72–81)",https://www.amazon.com/10-Actual-Official-LSAT-PrepTests/dp/0998339784/
2019-03-16 23:46:35,61,12.88,Robert's Rules of Order Newly Revised (Robert's Rules of Order (Paperback)),https://www.amazon.com/Roberts-Rules-Order-Revised-Paperback/dp/030682020X/
2019-03-16 23:46:35,62,18.89,"Coping Skills for Kids Workbook: Over 75 Coping Strategies to Help Kids Deal with Stress, Anxiety and Anger",https://www.amazon.com/Coping-Skills-Kids-Workbook-Strategies/dp/1683731220/
2019-03-16 23:46:35,63,12.91,"Cracking the AP Human Geography Exam, 2019 Edition: Practice Tests & Proven Techniques to Help You Score a 5 (College Test Preparation)",https://www.amazon.com/Cracking-Human-Geography-Exam-2019/dp/1524758078/
2019-03-16 23:46:35,64,15.41,"Cracking the ACT Premium Edition with 8 Practice Tests, 2019: 8 Practice Tests + Content Review + Strategies (College Test Preparation)",https://www.amazon.com/Cracking-Premium-Practice-Tests-2019/dp/052556764X/
2019-03-16 23:46:35,65,10.45,Meditations: A New Translation,https://www.amazon.com/Meditations-New-Translation-Marcus-Aurelius/dp/0812968255/
2019-03-16 23:46:35,66,28.49,SAT Prep Black Book: The Most Effective SAT Strategies Ever Published,https://www.amazon.com/SAT-Prep-Black-Book-Strategies/dp/0692916164/
2019-03-16 23:46:35,67,13.1,BLS (Basic Life Support) Provider Manual,https://www.amazon.com/Basic-Life-Support-Provider-Manual/dp/1616694076/
2019-03-16 23:46:35,68,13.39,Behave: The Biology of Humans at Our Best and Worst,https://www.amazon.com/Behave-Biology-Humans-Best-Worst/dp/0143110918/
2019-03-16 23:46:35,69,9.17,A Handbook of United States Coins Blue Book 2019 (The Official Blue Book of United States Coins),https://www.amazon.com/Handbook-United-States-Coins-Official/dp/0794846491/
2019-03-16 23:46:35,70,5.69,Romeo and Juliet (No Fear Shakespeare),https://www.amazon.com/Romeo-Juliet-No-Fear-Shakespeare/dp/1586638459/
2019-03-16 23:46:35,71,27.19,GRE Prep Plus 2019: Practice Tests + Proven Strategies + Online + Video + Mobile (Kaplan Test Prep),https://www.amazon.com/GRE-Prep-Plus-2019-Strategies/dp/1506234607/
2019-03-16 23:46:35,72,16.34,J.K. Lasser's Your Income Tax 2019: For Preparing Your 2018 Tax Return,https://www.amazon.com/J-K-Lassers-Your-Income-2019/dp/111953271X/
2019-03-16 23:46:35,73,9.2,"CalorieKing 2019 Larger Print Calorie, Fat & Carbohydrate Counter",https://www.amazon.com/CalorieKing-Larger-Calorie-Carbohydrate-Counter/dp/1930448724/
2019-03-16 23:46:35,74,12.91,2018 / 2019 ASVAB For Dummies,https://www.amazon.com/ASVAB-Dummies-Angie-Papple-Johnston/dp/1119476283/
2019-03-16 23:46:35,75,10.33,"Practicing the Power of Now: Essential Teachings, Meditations, and Exercises From The Power of Now",https://www.amazon.com/Practicing-Power-Now-Essential-Meditations/dp/1577311957/
2019-03-16 23:46:35,76,12.91,Barron's AP Biology,https://www.amazon.com/Barrons-Biology-Deborah-Goldberg-M-S/dp/1438008686/
2019-03-16 23:46:35,77,25.64,The White Coat Investor's Financial Boot Camp: A 12-Step High-Yield Guide to Bring Your Finances Up to Speed,https://www.amazon.com/White-Coat-Investors-Financial-Boot/dp/0991433114/
2019-03-16 23:46:35,78,16.97,"Cracking the AP Chemistry Exam 2019, Premium Edition: 5 Practice Tests + Complete Content Review (College Test Preparation)",https://www.amazon.com/Cracking-Chemistry-Exam-2019-Premium/dp/0525567496/
2019-03-16 23:46:35,79,73.95,CPT 2019 (CPT / Current Procedural Terminology (Professional Edition)),https://www.amazon.com/2019-Current-Procedural-Terminology-Professional/dp/1622027523/
2019-03-16 23:46:35,80,3.59,"How to Make Sh*t Happen: Make more money, get in better shape, create epic relationships and control your life!",https://www.amazon.com/How-Make-Sh-Happen-relationships/dp/1984268945/
2019-03-16 23:46:35,81,37.39,The Hundred-Page Machine Learning Book,https://www.amazon.com/Hundred-Page-Machine-Learning-Book/dp/199957950X/
2019-03-16 23:46:35,82,46.99,The LSAT Trainer: A Remarkable Self-Study Guide For The Self-Driven Student,https://www.amazon.com/LSAT-Trainer-Remarkable-Self-Study-Self-Driven/dp/0989081532/
2019-03-16 23:46:35,83,15.19,"The Simple Path to Wealth: Your road map to financial independence and a rich, free life",https://www.amazon.com/Simple-Path-Wealth-financial-independence/dp/1533667926/
2019-03-16 23:46:35,84,16.37,"All New Square Foot Gardening, 3rd Edition, Fully Updated: MORE Projects - NEW Solutions - GROW Vegetables Anywhere",https://www.amazon.com/Square-Foot-Gardening-Fully-Updated/dp/0760362858/
2019-03-16 23:46:35,85,14.89,The Anxiety and Worry Workbook: The Cognitive Behavioral Solution,https://www.amazon.com/Anxiety-Worry-Workbook-Cognitive-Behavioral/dp/160623918X/
2019-03-16 23:46:35,86,12.91,Barron's AP Statistics,https://www.amazon.com/Barrons-Statistics-Martin-Sternstein-Ph-D/dp/1438009046/
2019-03-16 23:46:35,87,17.99,GED Preparation 2019 All Subjects: GED Study Guide 2019 All Subjects Test Prep Book & Practice Test Questions (Updated for NEW Official Outline),https://www.amazon.com/GED-Preparation-2019-All-Subjects/dp/1628455926/
2019-03-16 23:46:35,88,15.6,The Hero with a Thousand Faces (The Collected Works of Joseph Campbell),https://www.amazon.com/Thousand-Faces-Collected-Joseph-Campbell/dp/1577315936/
2019-03-16 23:46:35,89,4.74,The Art Of War,https://www.amazon.com/Art-War-Sun-Tzu/dp/1599869772/
2019-03-16 23:46:35,90,11.1,2019 Lippincott Pocket Drug Guide for Nurses,https://www.amazon.com/2019-Lippincott-Pocket-Guide-Nurses/dp/1975107845/
2019-03-16 23:46:35,91,19.71,Anatomy Flashcards,https://www.amazon.com/Anatomy-Flashcards-Joanne-Tillotson/dp/1506223532/
2019-03-16 23:46:35,92,15.63,Barron's AP U.S. Government and Politics with Online Tests,https://www.amazon.com/Barrons-Government-Politics-Online-Tests/dp/1438011687/
2019-03-16 23:46:35,93,14.95,Drawdown: The Most Comprehensive Plan Ever Proposed to Reverse Global Warming,https://www.amazon.com/Drawdown-Comprehensive-Proposed-Reverse-Warming/dp/0143130447/
2019-03-16 23:46:35,94,24.02,"Designing Data-Intensive Applications: The Big Ideas Behind Reliable, Scalable, and Maintainable Systems",https://www.amazon.com/Designing-Data-Intensive-Applications-Reliable-Maintainable/dp/1449373321/
2019-03-16 23:46:35,95,14.9,"Building a Story Brand: Clarify Your Message So Customers Will Listen paperback Donald Miller [Paperback] [Jan 01, 2018] Miller Donald",https://www.amazon.com/Building-Story-Brand-Customers-paperback/dp/1404107215/
2019-03-16 23:46:35,96,18.7,The Soul of Shame: Retelling the Stories We Believe About Ourselves,https://www.amazon.com/Soul-Shame-Retelling-Stories-Ourselves/dp/0830844333/
2019-03-16 23:46:35,97,15.79,12 Rules For Life [Paperback],https://www.amazon.com/Rules-Life-Paperback-Jordan-Peterson/dp/0241351642/
2019-03-16 23:46:35,98,12.2,The Color of Law: A Forgotten History of How Our Government Segregated America,https://www.amazon.com/Color-Law-Forgotten-Government-Segregated/dp/1631494538/
2019-03-16 23:46:35,99,27.79,"Starting Strength:  Basic Barbell Training, 3rd edition",https://www.amazon.com/Starting-Strength-Basic-Barbell-Training/dp/0982522738/
2019-03-16 23:46:35,100,9.28,Mythos: A Retelling of the Myths of Ancient Greece,https://www.amazon.com/Mythos-Retelling-Myths-Ancient-Greece/dp/1405934131/
